Movie_ID,averageRating,numVotes
14565,4.6,13
14566,6.4,1464
14567,6.9,70
14568,7.2,10
14569,7.1,11
14570,5.8,9
14571,7,12
14572,5.9,139
14573,6.5,96
14574,6.3,257
14575,6.5,360
14576,6.1,628
14577,6.2,50
14578,6.4,144
14579,4.9,128
14580,3.8,65
14581,5.6,47
14582,6.6,14
14583,6.8,176
14584,6.5,164
14585,5.3,15
14586,5.4,48
14587,4.7,39
14588,6.4,280
14589,6.3,222
14590,6.7,631
14591,5.3,80
14592,6.4,7
14593,5,52
14594,6.5,87
14595,6.6,493
14596,5.4,131
14597,5.7,727
14598,6,16
14599,6.3,179
14600,6.6,135
14601,6.5,174
14602,7.1,6355
14603,4.9,16
14604,6.8,25
14605,6.2,106
14606,6.9,136
14607,6.4,178
14608,6.4,755
14609,5.9,79
14610,7.2,52
14611,6.7,71
14612,7.3,5891
14613,6.1,585
14614,5.8,20
14615,5.9,19
14616,4.6,171
14617,6.7,169
14618,6.2,176
14619,6.3,3765
14620,6.5,17
14621,5.9,54
14622,6.9,120
14623,6.6,653
14624,6.6,20
14625,5.8,279
14626,6.5,181
14627,6,242
14628,6.2,20
14629,6.8,1813
14630,5.6,135
14631,6.3,27
14632,7,1771
14633,6.2,170
14634,6.3,199
14635,6.4,52
14636,7.8,15
14637,7.2,11
14638,6.1,166
14639,5.5,21
14640,6,99
14641,4.9,60
14642,4,34
14643,4.8,28
14644,6.4,98
14645,6.1,390
14646,6.5,18
14647,6.4,32
14648,5.1,185
14649,4.9,80
14650,7.9,5344
14651,3.3,199
14652,6.4,772
14653,5.8,144
14654,6.6,108
14655,6.8,16
14656,6.4,52
14657,6.2,775
14658,5.7,17
14659,6.9,22
14660,5.8,23
14661,6.4,49
14662,6.6,67
14663,6.1,110
14664,6.3,157
14665,4.8,212
14666,7.6,44
14667,5.8,32
14668,5.9,21
14669,6.6,75
14670,7.1,22
14671,6.5,686
14672,6.7,775
14673,6.4,1357
14674,8.1,116651
14675,5.8,850
14676,5.3,132
14677,6.2,7
14678,5.1,140
14679,5.2,15
14680,5.7,103
14681,6.2,58
14682,5.7,220
14683,5.2,85
14684,6.4,66
14685,6.3,8
14686,7.6,18
14687,5.3,162
14688,6,12
14689,5.3,81
14690,5.6,15
14691,6,50
14692,4.5,85
14693,5.2,88
14694,6.1,886
14695,6,74
14696,5.1,15
14697,6.6,915
14698,6.5,1353
14699,6.6,768
14700,6.1,214
14701,6.1,351
14702,5.9,208
14703,5.6,97
14704,6.9,545
14705,6.5,171
14706,5.3,622
14707,6.2,46
14708,6,33
14709,6.1,488
14710,5.7,400
14711,6.8,36
14712,5.2,26
14713,7.8,21587
14714,6,127
14715,5.9,26
14716,6.2,21
14717,5.6,44
14718,5.7,27
14719,6.1,149
14720,5.2,32
14721,5.8,180
14722,6.5,360
14723,5.1,12
14724,5.2,88
14725,7.9,6294
14726,5.9,212
14727,7,638
14728,6.4,33
14729,8,613
14730,6.4,2418
14731,5.5,64
14732,5.2,692
14733,7.5,3882
14734,5.2,44
14735,5.3,68
14736,4.7,11
14737,7.7,2030
14738,6.1,75
14739,5.6,217
14740,6.5,281
14741,6.2,10
14742,6.3,85
14743,6.1,269
14744,7.6,14713
14745,6.6,84
14746,6,71
14747,7,201
14748,5.4,47
14749,6,62
14750,5.6,40
14751,6.1,53
14752,6.5,17
14753,7.2,23
14754,6.2,28
14755,7.2,30
14756,5.7,318
14757,5.7,84
14758,5.9,41
14759,5.8,285
14760,5,90
14761,3.7,12
14762,6.4,9
14763,4.4,9
14764,6.7,61
14765,5.3,123
14766,6.5,12
14767,6,109
14768,7.1,11
14769,6.6,11
14770,7.5,1613
14771,5.8,8
14772,6.4,183
14773,5.9,109
14774,6,109
14775,4.7,1040
14776,6.2,187
14777,6.9,393
14778,5.7,11
14779,6.9,29
14780,6.7,642
14781,6.7,206
14782,6.6,330
14783,6.7,12
14784,6.8,17
14785,6.3,359
14786,6.2,194
14787,6.5,178
14788,6.7,158
14789,6.4,198
14790,6.3,182
14791,4.8,32
14792,6.4,20
14793,7,564
14794,6.3,504
14795,6.6,84
14796,5.2,29
14797,5.9,284
14798,7,5827
14799,6.2,144
14800,6.6,561
14801,7.2,78
14802,4.7,44
14803,6.5,1001
14804,6.2,111
14805,6.3,108
14806,6.9,2047
14807,6.7,161
14808,6.4,76
14809,6.3,52
14810,6.7,31
14811,6.5,1117
14812,6.8,83
14813,7.1,79
14814,5.9,596
14815,6.1,24
14816,6.7,167
14817,5.5,153
14818,5.9,19
14819,5.7,2352
14820,6.5,111
14821,6.4,145
14822,5.4,163
14823,5.5,47
14824,6,10
14825,5.7,21
14826,6,50
14827,5,59
14828,4.9,79
14829,6.1,128
14830,6.3,57
14831,6.7,29
14832,8.2,9
14833,7.9,14474
14834,6.5,89
14835,6,335
14836,5.2,31
14837,6,19
14838,6.2,23
14839,5.6,156
14840,5.7,27
14841,6.7,639
14842,6.2,113
14843,5.4,278
14844,6.5,105
14845,6.4,112
14846,7.9,29798
14847,5.8,85
14848,5.6,66
14849,6.3,156
14850,6.2,974
14851,6.4,853
14852,7.4,30
14853,7.3,429
14854,6.8,29
14855,6.8,468
14856,6.6,184
14857,5.7,154
14858,8.6,14
14859,5.8,65
14860,6.3,162
14861,6.8,835
14862,5.5,156
14863,6.4,506
14864,5.6,254
14865,6.4,476
14866,6.1,143
14867,5.8,123
14868,6.3,26
14869,6.4,50
14870,6.1,191
14871,6.1,208
14872,5.3,11
14873,5.2,64
14874,7.8,12
14875,6,37
14876,6.6,25
14877,6.9,194
14878,4.8,53
14879,6.3,105
14880,5.5,75
14881,5.2,40
14882,5.6,72
14883,4.9,11
14884,6.3,25
14885,6.3,105
14886,5.2,9
14887,6.3,236
14888,5.6,263
14889,5.9,35
14890,6.2,11
14891,6.8,15
14892,5.4,23
14893,6.3,266
14894,5.7,144
14895,6.4,115
14896,6.8,1042
14897,6.3,268
14898,6.1,42
14899,6.6,16
14900,6.6,288
14901,7.1,10846
14902,6.4,29
14903,5.7,369
14904,5.5,135
14905,5.9,217
14906,5.7,11
14907,5.9,140
14908,6.2,150
14909,6.6,41
14910,5.3,159
14911,6.2,92
14912,6.6,32
14913,6.9,21
14914,6.7,389
14915,6.7,72
14916,7,96
14917,7.5,19
14918,6.9,2277
14919,4.9,20
14920,6.5,67
14921,7.8,50496
14922,6.4,315
14923,7,1459
14924,6,103
14925,5.4,110
14926,7,1105
14927,6.2,167
14928,6.3,33
14929,7,33
14930,5.1,15
14931,7,1129
14932,6.1,102
14933,6.9,2672
14934,6.9,18
14935,6.1,148
14936,6.4,303
14937,5.7,46
14938,5.7,70
14939,5.4,23
14940,5.2,14
14941,5.8,9
14942,6.4,935
14943,6.3,200
14944,5,133
14945,5.9,26
14946,5.6,165
14947,5.6,167
14948,6.7,23
14949,5,37
14950,6,227
14951,4.9,60
14952,6.3,73
14953,6.5,3473
14954,5.8,27
14955,5.5,58
14956,6.5,400
14957,6.4,59
14958,6.9,333
14959,6,68
14960,6,357
14961,6,57
14962,6,225
14963,6.3,494
14964,6,266
14965,3.1,28
14966,5.6,115
14967,6.8,2417
14968,6.9,451
14969,6.3,27
14970,6.7,114
14971,7.9,19
14972,6.6,28
14973,5.9,618
14974,7.9,564
14975,6.9,399
14976,5.9,105
14977,5.5,398
14978,6.9,610
14979,6.3,235
14980,5.9,125
14981,6.2,91
14982,6.4,56
14983,5.6,19
14984,6.4,1370
14985,6.1,414
14986,6.3,425
14987,3.4,422
14988,6.3,19
14989,6.6,2092
14990,6.4,257
14991,6.1,32
14992,3.7,38
14993,6.3,260
14994,5.9,147
14995,5.8,56
14996,6.5,17
14997,7.4,83
14998,5.5,310
14999,5,12
15000,5.6,62
15001,4.1,19
15002,3.6,22
15003,6.8,62
15004,7.6,3259
15005,6.6,13
15006,6.6,91
15007,5.1,70
15008,6,28
15009,4.9,13
15010,6.7,11
15011,7.1,3183
15012,6.2,60
15013,7.1,69
15014,6.9,271
15015,6.6,12
15016,6.9,12
15017,6.6,12
15018,5.9,13
15019,5.9,62
15020,8,6
15021,6.4,47
15022,5.9,8
15023,4.9,40
15024,6,25
15025,7.2,47
15026,8.2,13
15027,5.6,38
15028,5.2,18
15029,5.8,29
15030,6,157
15031,7.4,129
15032,6.6,9
15033,5.8,123
15034,7.1,59
15035,6.3,137
15036,6.8,115
15037,4.6,92
15038,5.7,157
15039,5.5,239
15040,7.2,362
15041,7.9,588
15042,6.3,76
15043,5.2,19
15044,7.2,11
15045,6.3,36
15046,6.9,93
15047,6.8,666
15048,7.1,399
15049,6,33
15050,6.2,241
15051,7.3,12
15052,5.9,342
15053,5.8,25
15054,5.9,70
15055,5.9,10
15056,6.7,330
15057,6.3,230
15058,5.9,19
15059,5.6,85
15060,8.1,405408
15061,6.1,55
15062,8,19
15063,5.9,16
15064,6,272
15065,7.7,14195
15066,7,196
15067,7.5,18685
15068,5.9,398
15069,2.8,5
15070,7.5,24
15071,6.3,217
15072,7.5,538
15073,5.1,48
15074,6.9,1806
15075,6.3,1215
15076,5.9,105
15077,7.5,8665
15078,7.8,4015
15079,6.3,207
15080,6,653
15081,5.4,48
15082,5.2,16
15083,6,32
15084,6.6,213
15085,5.1,20
15086,7.2,444
15087,6.9,8
15088,6.2,8
15089,6.8,30
15090,5.5,41
15091,5.8,7
15092,6.6,66
15093,7.4,87
15094,6.7,657
15095,5.2,14
15096,6.4,265
15097,6,1163
15098,7.3,1916
15099,6.2,31
15100,6.3,61
15101,7.3,148
15102,5.8,174
15103,8,1388
15104,6.7,18
15105,5,7
15106,6.5,79
15107,6.1,308
15108,5.3,24
15109,5.8,367
15110,5.4,79
15111,7.4,5061
15112,4.7,28
15113,8.7,8
15114,5.2,166
15115,4.8,12
15116,6,111
15117,6.5,273
15118,6.6,965
15119,5.6,287
15120,6.1,10
15121,6.5,1244
15122,6.4,204
15123,6.1,22
15124,6.1,190
15125,4.6,1911
15126,5.5,75
15127,6.3,58
15128,7.5,65
15129,6.9,934
15130,6.7,1376
15131,6.7,13
15132,5.7,25
15133,6,222
15134,7,42
15135,6.3,11
15136,5.2,7
15137,6.2,88
15138,6.9,123
15139,6,120
15140,5.1,107
15141,8.2,19
15142,7.1,7550
15143,5.5,6
15144,6.3,14
15145,5.6,13
15146,5.9,27
15147,4.9,11
15148,6.9,435
15149,6.7,324
15150,6.1,1298
15151,5.4,74
15152,6.5,2079
15153,6.3,12
15154,6.1,103
15155,6.8,571
15156,5.8,195
15157,6.1,81
15158,7.2,228
15159,6.4,211
15160,5.8,527
15161,5.5,33
15162,6.3,2655
15163,7.2,24
15164,3.2,18
15165,6.6,318
15166,6.5,374
15167,6.5,524
15168,6.2,1857
15169,4,15
15170,6.9,68
15171,7.1,561
15172,7.8,559
15173,6.6,587
15174,6.5,107
15175,7,3562
15176,6.1,123
15177,6.8,8
15178,5.9,140
15179,5.6,637
15180,6,14
15181,6.2,19
15182,7,11
15183,6.3,1092
15184,4.6,22
15185,6.1,1165
15186,7.3,2559
15187,7,2890
15188,5.3,325
15189,5.7,125
15190,6.8,102
15191,6.9,349
15192,6.8,914
15193,5.5,138
15194,6.5,22
15195,5.9,166
15196,6.7,88
15197,6.4,76
15198,6.2,110
15199,6.2,171
15200,5.8,425
15201,4.9,15
15202,5.4,331
15203,6.2,180
15204,4.6,36
15205,6.8,9
15206,6.5,26
15207,6.2,81
15208,6,311
15209,6.3,328
15210,6.7,774
15211,6.4,113
15212,6.2,319
15213,5.8,29
15214,5.8,168
15215,7,1670
15216,7.1,1430
15217,7.1,1390
15218,4.6,28
15219,4.8,57
15220,5.1,116
15221,6.2,62
15222,6.2,140
15223,5,40
15224,6.1,203
15225,5.9,56
15226,7.7,20
15227,5.6,46
15228,6.6,76
15229,7.4,3976
15230,7.2,4076
15231,6.6,164
15232,5.9,172
15233,7.2,2454
15234,6.5,70
15235,5.5,23
15236,5.9,276
15237,5.5,59
15238,7.4,23
15239,6.5,1698
15240,6.8,66
15241,5.5,14
15242,5.7,243
15243,6.2,461
15244,6.3,268
15245,7.7,53
15246,6.9,1266
15247,6,165
15248,6,392
15249,5.9,97
15250,6.4,28
15251,6.2,14
15252,5.4,50
15253,3.6,8
15254,6.1,532
15255,6.4,44
15256,6.8,223
15257,5.8,258
15258,7.5,471
15259,5.8,187
15260,7.4,30
15261,6.8,2791
15262,6.1,36
15263,4.6,27
15264,5,36
15265,5.3,67
15266,7.7,52
15267,6.7,2809
15268,6.7,288
15269,7.3,58
15270,5.9,123
15271,5.4,3209
15272,6.6,608
15273,6.1,31
15274,5.6,25
15275,6.2,40
15276,6.9,627
15277,6.9,957
15278,6.1,152
15279,6.9,43
15280,6.7,1172
15281,7,852
15282,6.5,26
15283,5.5,1239
15284,7.4,16
15285,5.5,608
15286,6.1,57
15287,6.3,980
15288,6.2,52
15289,6.4,1263
15290,5.7,115
15291,6.4,2670
15292,7.4,1658
15293,6.5,413
15294,6.1,372
15295,6,557
15296,6.4,120
15297,6.9,317
15298,5.5,107
15299,6.1,324
15300,6.2,174
15301,6.2,395
15302,6.1,261
15303,5.5,134
15304,5.5,275
15305,6.3,445
15306,5.7,7
15307,7,1701
15308,6,192
15309,7.7,83
15310,7.1,14
15311,6.6,10
15312,6.1,196
15313,6.1,1042
15314,5.8,43
15315,5.1,15
15316,6.1,60
15317,6.6,27
15318,6.5,58
15319,6.7,33
15320,7,1029
15321,6.4,52
15322,5.7,213
15323,9.2,10
15324,6.2,31
15325,7.7,98589
15326,6.9,65
15327,5.4,1185
15328,6.3,144
15329,6.4,112
15330,6.2,15
15331,5.9,15
15332,6.7,164
15333,5.5,76
15334,6.7,148
15335,6.6,1915
15336,5.5,27
15337,7,734
15338,5.9,131
15339,6.1,162
15340,5.8,161
15341,5.8,117
15342,6.7,1434
15343,5.6,305
15344,6.2,828
15345,7.3,91
15346,6.5,473
15347,6,110
15348,5.7,50
15349,7.5,21761
15350,5.7,35
15351,6.5,340
15352,5.7,14
15353,4.6,21
15354,6.4,125
15355,5.6,14
15356,6.2,50
15357,7.3,84
15358,6.3,27
15359,7.6,495
15360,6.4,19
15361,6.3,17
15362,4.9,127
15363,4.5,22
15364,7.2,35
15365,6.3,257
15366,5.6,201
15367,6,348
15368,6.3,346
15369,5.2,131
15370,6.3,89
15371,5.4,174
15372,6.7,75
15373,6.5,140
15374,6,69
15375,6.5,111
15376,5.7,21
15377,5.9,17
15378,6,7
15379,7.1,3694
15380,5.9,277
15381,6.7,12
15382,6.2,149
15383,5.2,30
15384,7.1,11
15385,6.3,11
15386,5.8,28
15387,6,83
15388,6.2,48
15389,6,166
15390,5.2,55
15391,6.1,100
15392,6.8,5590
15393,5.4,16
15394,7.1,89
15395,6.1,400
15396,6.2,11
15397,6.2,99
15398,6,226
15399,6.9,612
15400,6.8,67
15401,7,12
15402,5.6,50
15403,6.1,187
15404,8.1,94937
15405,8.4,226288
15406,7.3,4155
15407,3.9,27
15408,6.2,256
15409,6.5,187
15410,5.7,372
15411,6.6,405
15412,6.9,43
15413,6.4,32
15414,6.1,12
15415,6.3,380
15416,5.4,46
15417,4.9,59
15418,6,147
15419,6.2,777
15420,5.3,135
15421,4.9,16
15422,6,35
15423,6.1,229
15424,6.4,191
15425,5.6,14
15426,3.9,20
15427,4.8,24
15428,6.3,61
15429,5.7,20
15430,4.5,29
15431,7,19
15432,6.9,87
15433,6.4,11
15434,6.3,102
15435,7.1,13
15436,8.6,7
15437,6.7,79
15438,4.8,34
15439,6.3,208
15440,6.6,79
15441,6.6,444
15442,6.3,33
15443,5.2,147
15444,7.8,60115
15445,5.8,86
15446,5,60
15447,5.6,171
15448,6.3,180
15449,6.3,119
15450,6.2,73
15451,5.9,220
15452,5.9,48
15453,4.6,25
15454,6.5,596
15455,7,1224
15456,7.8,515
15457,6,1212
15458,6.3,440
15459,5.9,248
15460,6.5,30
15461,7.4,3559
15462,5.1,124
15463,5.9,91
15464,6.7,304
15465,6.5,26
15466,5.8,87
15467,6,192
15468,7.6,18
15469,7.8,12
15470,6.5,14
15471,5.7,36
15472,4.2,144
15473,6.5,4783
15474,6.7,1803
15475,6,3059
15476,6.3,743
15477,5.7,530
15478,4.7,101
15479,6.6,1326
15480,6.4,641
15481,6.4,154
15482,7.7,12
15483,6.9,1371
15484,6.1,65
15485,5,3255
15486,6,622
15487,6.4,104
15488,6.1,12
15489,5.2,33
15490,5.1,43
15491,4.5,47
15492,5.3,106
15493,6.8,53
15494,5.4,28
15495,6.5,123
15496,5.5,180
15497,7.5,108
15498,6.3,546
15499,6.9,3832
15500,6.6,262
15501,7.6,16
15502,5.7,47
15503,6.3,115
15504,6.7,1995
15505,5.7,190
15506,7.5,31
15507,5,81
15508,6.1,92
15509,4.9,52
15510,6.5,13
15511,6.4,93
15512,5.6,91
15513,5.9,56
15514,6.3,822
15515,6.3,405
15516,6.9,41
15517,5.4,11
15518,5.7,212
15519,7.4,16
15520,6.1,43
15521,6,33
15522,5.7,27
15523,6.4,99
15524,6.4,7
15525,6.4,347
15526,6.2,115
15527,7.6,13603
15528,4.9,479
15529,5.8,16
15530,5.9,27
15531,5.4,177
15532,7,70
15533,6.4,532
15534,7.3,11
15535,6.5,40
15536,6,141
15537,5.6,156
15538,5.6,395
15539,6.4,659
15540,6.5,246
15541,5.7,76
15542,6.6,34
15543,7,680
15544,7.4,27
15545,6.4,363
15546,6.5,367
15547,7,120
15548,6.9,4563
15549,6.2,465
15550,6.7,157
15551,6.3,38
15552,6,98
15553,6.4,979
15554,4.6,31
15555,5.2,21
15556,6.3,22
15557,6.7,44
15558,5,244
15559,6.4,376
15560,5.9,53
15561,5.8,181
15562,6.3,31
15563,7,559
15564,6.3,283
15565,6.5,84
15566,5,37
15567,5.8,138
15568,6.5,55
15569,6.5,992
15570,5.2,17
15571,5.5,19
15572,6,59
15573,5.4,198
15574,7.5,10434
15575,5.4,180
15576,5.9,109
15577,6.1,157
15578,6.3,171
15579,6.1,114
15580,5.2,50
15581,6.1,91
15582,7,14
15583,6.3,72
15584,7.3,60
15585,6.8,8
15586,5.4,18
15587,6.2,235
15588,5.8,17
15589,5.8,118
15590,4.5,158
15591,6.6,67
15592,5.1,33
15593,7.2,110
15594,6,242
15595,5.9,11
15596,6.6,525
15597,5,221
15598,5.3,112
15599,3.2,7
15600,5.9,19
15601,6.6,764
15602,4.6,126
15603,5.6,195
15604,5.4,282
15605,5.2,155
15606,5.6,8
15607,7.2,84
15608,6.4,223
15609,6.7,18
15610,4.9,25
15611,6.4,90
15612,7.4,12
15613,6.6,79
15614,5.4,161
15615,7.7,5630
15616,6.4,64
15617,7.2,1216
15618,7,1303
15619,5.8,40
15620,5.1,22
15621,6,4369
15622,6.9,1298
15623,5.4,319
15624,4.5,55
15625,7.8,17
15626,6,579
15627,6.2,32
15628,7.4,86
15629,6.8,2933
15630,6.3,500
15631,6.7,167
15632,6.4,230
15633,7.4,256
15634,5.4,109
15635,6.8,68
15636,5.6,31
15637,7.7,16
15638,5.3,99
15639,6.7,610
15640,5.9,80
15641,7.2,5246
15642,5.9,78
15643,6.9,14
15644,7.9,591
15645,6.2,1143
15646,5.2,214
15647,5.5,58
15648,6.2,26
15649,6.4,1734
15650,7,3683
15651,6.6,180
15652,7.3,475
15653,6.7,225
15654,6.1,26
15655,6.1,71
15656,7.8,14
15657,5.6,121
15658,5.6,21
15659,4.5,27
15660,5.8,152
15661,5.3,55
15662,5.7,28
15663,5.7,84
15664,5.9,172
15665,4.2,36
15666,5.7,1579
15667,6,28
15668,6.3,1770
15669,6.6,164
15670,5.7,10
15671,5.6,16
15672,8.1,62
15673,5.3,17
15674,5.5,76
15675,6.5,2719
15676,5.4,149
15677,5.4,44
15678,5.2,23
15679,6.3,370
15680,5.8,132
15681,6.8,202
15682,6,147
15683,5.8,51
15684,6.6,66
15685,5.7,68
15686,5.8,25
15687,7.4,114
15688,6.3,397
15689,6.3,47
15690,4.9,19
15691,6.1,469
15692,5.2,149
15693,5.8,752
15694,7.9,70653
15695,6.6,8
15696,5.9,64
15697,5.8,258
15698,7.5,150721
15699,5.1,34
15700,5.1,24
15701,6,33
15702,6.8,28
15703,6.5,25
15704,6.3,356
15705,8.2,1101
15706,6.5,431
15707,7.6,9
15708,5,14
15709,5.8,201
15710,5.1,49
15711,7,273
15712,5.7,127
15713,6.2,200
15714,6.4,205
15715,6.3,199
15716,6.1,124
15717,6.5,230
15718,6.2,344
15719,6.8,199
15720,6.1,19
15721,6.6,158
15722,6.1,120
15723,5.7,48
15724,6.8,295
15725,7.4,8644
15726,5,14
15727,6.8,1653
15728,5.6,59
15729,6.7,37
15730,6.3,47
15731,7.6,2186
15732,6.8,543
15733,6.5,179
15734,7.2,14
15735,6.4,72
15736,5.9,90
15737,7.2,357
15738,6.8,139
15739,6.4,1064
15740,5.8,33
15741,5.7,30
15742,6.3,138
15743,5.6,23
15744,6.7,78
15745,6.2,96
15746,5.9,130
15747,6.1,59
15748,8.1,139067
15749,5.8,89
15750,7.6,6315
15751,6.6,3462
15752,7,37
15753,6.8,27
15754,6.8,391
15755,6.9,89
15756,6.1,28
15757,5.9,45
15758,7.2,764
15759,6.6,3867
15760,7.6,13
15761,7.1,418
15762,6.7,66
15763,5.8,39
15764,5.7,14
15765,7,41
15766,5.7,66
15767,6.9,81
15768,4.9,40
15769,4.8,11
15770,7.4,38
15771,5.6,141
15772,6.2,76
15773,5.3,96
15774,3.3,50
15775,6.5,692
15776,6,775
15777,6.9,249
15778,6.5,207
15779,5.5,49
15780,4.5,12
15781,6.8,207
15782,6.2,3951
15783,7.1,2937
15784,6.1,24
15785,6.4,557
15786,7.2,12
15787,5.2,12
15788,6.6,52
15789,7.6,10174
15790,5.7,1635
15791,5.1,38
15792,6.2,173
15793,6.8,18
15794,7,41
15795,5.2,184
15796,6.6,1533
15797,6.3,26
15798,6.7,340
15799,6.4,204
15800,6.7,24
15801,6.5,58
15802,5.7,135
15803,8,34984
15804,6,132
15805,6.4,180
15806,6.9,48
15807,7.2,76
15808,6.7,246
15809,6.8,23
15810,6.6,13
15811,5.1,21
15812,4.3,211
15813,5.9,39
15814,5.3,80
15815,6,442
15816,5.1,102
15817,6.3,178
15818,6.1,484
15819,5,17
15820,5.7,25
15821,5.7,280
15822,5.9,109
15823,5.7,80
15824,7.5,16
15825,6.2,33
15826,5.4,72
15827,6.7,34
15828,5,34
15829,4.2,301
15830,6.2,828
15831,6,32
15832,6.2,113
15833,6.5,260
15834,6.3,152
15835,6.3,200
15836,7.3,33
15837,5,18
15838,6.1,193
15839,5.3,27
15840,5.5,179
15841,7.3,12
15842,5.9,121
15843,5.5,127
15844,6,141
15845,5.7,119
15846,6.7,352
15847,4.1,24
15848,5.9,163
15849,6.2,128
15850,6.3,187
15851,6.6,295
15852,6.7,181
15853,5.7,31
15854,3.8,12
15855,5.7,83
15856,6.9,2844
15857,6.1,57
15858,6.8,4355
15859,5.6,62
15860,6.8,1831
15861,5.3,16
15862,6.2,164
15863,7.1,22
15864,5.1,57
15865,5.9,1376
15866,6.9,208
15867,6.1,149
15868,5.2,74
15869,6.1,285
15870,6.9,216
15871,6.4,711
15872,7.5,61
15873,6.1,17
15874,5.9,15
15875,7.2,14
15876,6.9,202
15877,5.8,92
15878,5.8,134
15879,6.5,399
15880,5.7,488
15881,5.3,11
15882,5.5,313
15883,5.9,249
15884,5.8,164
15885,6,213
15886,5.3,15
15887,6.1,34
15888,6.4,50
15889,5.8,546
15890,6.1,234
15891,6.3,191
15892,5.8,13
15893,5.7,38
15894,7.2,8268
15895,6.1,460
15896,7.4,13667
15897,6.8,992
15898,6.5,180
15899,6.6,104
15900,6.4,300
15901,5.3,124
15902,6.1,879
15903,6.8,227
15904,5,79
15905,6.6,18
15906,6.7,11
15907,6.2,82
15908,6.1,258
15909,6.5,531
15910,6.6,511
15911,6.3,288
15912,6.3,165
15913,4.6,18
15914,5.9,965
15915,6.4,1565
15916,6.7,1426
15917,6.4,42
15918,6.4,106
15919,4.5,62
15920,7,30
15921,6.3,103
15922,5.7,58
15923,7.3,15
15924,6.1,37
15925,6,80
15926,6.5,71
15927,5.7,258
15928,6.9,1108
15929,5.7,58
15930,6.2,735
15931,6,491
15932,6.7,9
15933,5.8,133
15934,6.5,26
15935,6.4,92
15936,5.9,26
15937,5.3,78
15938,6,48
15939,7,79
15940,5.5,105
15941,6.3,10
15942,7.5,49
15943,5.2,62
15944,6.1,125
15945,7.8,14
15946,5.7,344
15947,6.7,46
15948,5.5,61
15949,4.6,14
15950,7,109
15951,6.6,932
15952,5.4,316
15953,6.9,39
15954,6.8,2772
15955,6.1,86
15956,5.2,12
15957,7.1,391
15958,7.1,11
15959,5,28
15960,4,10
15961,6.4,174
15962,5.8,256
15963,6.7,67
15964,5.7,122
15965,7.7,10376
15966,5.1,23
15967,5,23
15968,5.4,21
15969,8.3,12
15970,6.4,116
15971,7.5,106
15972,5.9,332
15973,4.4,26
15974,6,9
15975,7.3,13
15976,5.7,34
15977,6.1,35
15978,5.8,40
15979,7.3,6318
15980,6.4,796
15981,7.1,60
15982,6.6,83
15983,7.8,1717
15984,6.3,26
15985,6.7,70
15986,5.1,195
15987,6.3,188
15988,6.6,180
15989,6.9,805
15990,6.3,74
15991,6.6,65
15992,6.3,18
15993,6.6,31
15994,6.2,217
15995,6.2,65
15996,6,159
15997,6.5,249
15998,5.7,43
15999,5.6,376
16000,5.3,128
16001,7.8,992
16002,7.6,1679
16003,6.1,1343
16004,6.3,54
16005,6.4,143
16006,5.6,256
16007,5.5,173
16008,6.3,446
16009,6.8,1192
16010,6.8,28
16011,7.4,15
16012,5,79
16013,5.4,21
16014,5.8,42
16015,4.8,13
16016,5.8,15
16017,7.6,42
16018,4.4,15
16019,4.8,42
16020,5.2,81
16021,7,25
16022,6,196
16023,5.7,31
16024,6.5,98
16025,5.6,40
16026,8.1,605
16027,5.3,104
16028,6.6,1099
16029,6.8,59
16030,5,16
16031,7.3,1390
16032,5.7,619
16033,6.9,139
16034,4.9,389
16035,6.1,803
16036,7.5,550
16037,5.6,121
16038,6.1,40
16039,5.5,117
16040,6.1,135
16041,5.2,49
16042,5.4,156
16043,5.8,211
16044,4.2,13
16045,6.4,11
16046,5.5,16
16047,5.9,95
16048,6.4,742
16049,6.5,26
16050,6.1,12
16051,6.6,573
16052,7.3,72
16053,6.7,42
16054,7.1,83
16055,4.8,19
16056,5.9,142
16057,7.8,22
16058,5.4,27
16059,5.7,168
16060,5.2,62
16061,6.4,60
16062,6.1,126
16063,6.8,558
16064,7.1,1765
16065,7.3,635
16066,6.1,148
16067,6.8,97
16068,5.3,246
16069,6.1,75
16070,6,72
16071,5.4,36
16072,6.7,659
16073,5.9,178
16074,5.6,220
16075,5.9,315
16076,5.8,330
16077,5.9,231
16078,6.8,616
16079,5.8,134
16080,7.7,13093
16081,6,39
16082,5.9,194
16083,4.9,25
16084,6.4,213
16085,5.2,161
16086,5.6,10
16087,6.7,619
16088,5.7,916
16089,5.3,81
16090,6.3,61
16091,6.3,55
16092,5.9,43
16093,6.5,5248
16094,5.6,1019
16095,5.1,206
16096,5.8,89
16097,5.9,81
16098,6.5,69
16099,5.5,88
16100,5.6,32
16101,6.3,434
16102,6.1,1849
16103,6.7,351
16104,5.1,108
16105,5.7,218
16106,5.7,31
16107,5.1,32
16108,6.5,308
16109,6.7,349
16110,6.8,2942
16111,5.3,734
16112,6.9,2135
16113,6.6,475
16114,6.7,1209
16115,6.6,32
16116,4.5,34
16117,6.1,21
16118,6.2,427
16119,7.4,30
16120,6.8,34
16121,6.2,32
16122,6.8,15
16123,6.9,17
16124,7.6,30
16125,6.4,28
16126,6.7,104
16127,5,56
16128,5.8,195
16129,6.5,165
16130,5.2,81
16131,5.3,60
16132,6,640
16133,7.1,25
